Unnamed: 0,ML Catalog Number,Scientific Name,Date,Month,Locality,Latitude,Longitude,Average Community Rating,storage,altitude,LV03_E,LV03_N,crop_storage
68,172343051,Mergus merganser,2019-08-11,8,Promenade Robert Hainard,46.7922,6.6425,0.0,data/images/mergus_merganser/original/172343051.jpg,429,539215,182646,data/images/mergus_merganser/cropped/172343051.jpg
69,172212251,Mergus merganser,2019-08-01,8,CH - Carouge - Arve,46.1868,6.1435,0.0,data/images/mergus_merganser/original/172212251.jpg,377,500007,115864,data/images/mergus_merganser/cropped/172212251.jpg
70,170975961,Mergus merganser,2015-10-26,10,Klingnauer Stausee,47.5833,8.2333,0.0,data/images/mergus_merganser/original/170975961.jpg,318,659782,270592,data/images/mergus_merganser/cropped/170975961.jpg
71,170975931,Mergus merganser,2015-10-26,10,Klingnauer Stausee,47.5833,8.2333,0.0,data/images/mergus_merganser/original/170975931.jpg,318,659782,270592,data/images/mergus_merganser/cropped/170975931.jpg
72,170965931,Mergus merganser,2015-10-22,10,Promenade Robert Hainard,46.7922,6.6425,0.0,data/images/mergus_merganser/original/170965931.jpg,429,539215,182646,data/images/mergus_merganser/cropped/170965931.jpg
73,170965881,Mergus merganser,2015-10-22,10,Promenade Robert Hainard,46.7922,6.6425,0.0,data/images/mergus_merganser/original/170965881.jpg,429,539215,182646,data/images/mergus_merganser/cropped/170965881.jpg
74,170499081,Mergus merganser,2019-06-29,6,Ville de Genève (City of Geneva),46.2043,6.1429,0.0,data/images/mergus_merganser/original/170499081.jpg,372,499993,117810,data/images/mergus_merganser/cropped/170499081.jpg
75,170499011,Mergus merganser,2019-06-29,6,Ville de Genève (City of Geneva),46.2043,6.1429,0.0,data/images/mergus_merganser/original/170499011.jpg,372,499993,117810,data/images/mergus_merganser/cropped/170499011.jpg
76,170499001,Mergus merganser,2019-06-29,6,Ville de Genève (City of Geneva),46.2043,6.1429,0.0,data/images/mergus_merganser/original/170499001.jpg,372,499993,117810,data/images/mergus_merganser/cropped/170499001.jpg
77,169988551,Mergus merganser,2019-03-10,3,Luzern Stadt (City of Lucerne),47.0501,8.3093,3.0,data/images/mergus_merganser/original/169988551.jpg,435,666157,211374,data/images/mergus_merganser/cropped/169988551.jpg
78,168479271,Mergus merganser,2019-07-16,7,"CH-Genève-Promenade du Lac 2 (46,2046,6,1521)",46.2046,6.1521,0.0,data/images/mergus_merganser/original/168479271.jpg,372,500703,117832,data/images/mergus_merganser/cropped/168479271.jpg
79,166277931,Mergus merganser,2019-06-29,6,Promenade Robert Hainard,46.7922,6.6425,0.0,data/images/mergus_merganser/original/166277931.jpg,429,539215,182646,data/images/mergus_merganser/cropped/166277931.jpg
80,164712051,Mergus merganser,2019-04-11,4,Ouchy,46.5057,6.6273,4.0,data/images/mergus_merganser/original/164712051.jpg,372,537725,150811,data/images/mergus_merganser/cropped/164712051.jpg
81,161022091,Mergus merganser,2019-05-24,5,Schadau,46.7458,7.6374,3.5,data/images/mergus_merganser/original/161022091.jpg,558,615189,177198,data/images/mergus_merganser/cropped/161022091.jpg
82,161022021,Mergus merganser,2019-05-24,5,Schadau,46.7458,7.6374,3.0,data/images/mergus_merganser/original/161022021.jpg,558,615189,177198,data/images/mergus_merganser/cropped/161022021.jpg
83,152501581,Mergus merganser,2019-03-28,3,Plage de Gland,46.4189,6.29,5.0,data/images/mergus_merganser/original/152501581.jpg,385,511695,141487,data/images/mergus_merganser/cropped/152501581.jpg
84,152501561,Mergus merganser,2019-03-28,3,Plage de Gland,46.4189,6.29,5.0,data/images/mergus_merganser/original/152501561.jpg,385,511695,141487,data/images/mergus_merganser/cropped/152501561.jpg
85,152501551,Mergus merganser,2019-03-28,3,Plage de Gland,46.4189,6.29,5.0,data/images/mergus_merganser/original/152501551.jpg,385,511695,141487,data/images/mergus_merganser/cropped/152501551.jpg
86,152501521,Mergus merganser,2019-03-28,3,Plage de Gland,46.4189,6.29,5.0,data/images/mergus_merganser/original/152501521.jpg,385,511695,141487,data/images/mergus_merganser/cropped/152501521.jpg
87,152501491,Mergus merganser,2019-03-28,3,Plage de Gland,46.4189,6.29,5.0,data/images/mergus_merganser/original/152501491.jpg,385,511695,141487,data/images/mergus_merganser/cropped/152501491.jpg
88,152500261,Mergus merganser,2019-03-28,3,Île de Préverenges,46.5074,6.5355,5.0,data/images/mergus_merganser/original/152500261.jpg,372,530681,151077,data/images/mergus_merganser/cropped/152500261.jpg
89,150711851,Mergus merganser,2019-04-12,4,Port Choiseul,46.2879,6.1719,5.0,data/images/mergus_merganser/original/150711851.jpg,372,502381,127066,data/images/mergus_merganser/cropped/150711851.jpg
90,150711841,Mergus merganser,2019-04-12,4,Port Choiseul,46.2879,6.1719,5.0,data/images/mergus_merganser/original/150711841.jpg,372,502381,127066,data/images/mergus_merganser/cropped/150711841.jpg
91,150711831,Mergus merganser,2019-04-12,4,Port Choiseul,46.2879,6.1719,3.5,data/images/mergus_merganser/original/150711831.jpg,372,502381,127066,data/images/mergus_merganser/cropped/150711831.jpg
92,150711821,Mergus merganser,2019-04-12,4,Port Choiseul,46.2879,6.1719,4.5,data/images/mergus_merganser/original/150711821.jpg,372,502381,127066,data/images/mergus_merganser/cropped/150711821.jpg
93,150711811,Mergus merganser,2019-04-12,4,Port Choiseul,46.2879,6.1719,5.0,data/images/mergus_merganser/original/150711811.jpg,372,502381,127066,data/images/mergus_merganser/cropped/150711811.jpg
94,150152911,Mergus merganser,2019-04-08,4,Port Choiseul,46.2879,6.1719,4.5,data/images/mergus_merganser/original/150152911.jpg,372,502381,127066,data/images/mergus_merganser/cropped/150152911.jpg
95,150152901,Mergus merganser,2019-04-08,4,Port Choiseul,46.2879,6.1719,4.5,data/images/mergus_merganser/original/150152901.jpg,372,502381,127066,data/images/mergus_merganser/cropped/150152901.jpg
96,150152891,Mergus merganser,2019-04-08,4,Port Choiseul,46.2879,6.1719,5.0,data/images/mergus_merganser/original/150152891.jpg,372,502381,127066,data/images/mergus_merganser/cropped/150152891.jpg
97,150152881,Mergus merganser,2019-04-08,4,Port Choiseul,46.2879,6.1719,4.0,data/images/mergus_merganser/original/150152881.jpg,372,502381,127066,data/images/mergus_merganser/cropped/150152881.jpg
98,149354601,Mergus merganser,2015-04-02,4,Ouchy,46.5057,6.6273,0.0,data/images/mergus_merganser/original/149354601.jpg,372,537725,150811,data/images/mergus_merganser/cropped/149354601.jpg
99,148478591,Mergus merganser,2019-03-27,3,Klingnauer Stausee,47.5833,8.2333,4.0,data/images/mergus_merganser/original/148478591.jpg,318,659782,270592,data/images/mergus_merganser/cropped/148478591.jpg
100,148478581,Mergus merganser,2019-03-27,3,Klingnauer Stausee,47.5833,8.2333,4.5,data/images/mergus_merganser/original/148478581.jpg,318,659782,270592,data/images/mergus_merganser/cropped/148478581.jpg
103,147576531,Mergus merganser,2019-02-15,2,Obersee bei Lachen Aahorn,47.2035,8.8522,3.5,data/images/mergus_merganser/original/147576531.jpg,406,707098,229026,data/images/mergus_merganser/cropped/147576531.jpg
104,143847461,Mergus merganser,2019-02-24,2,Jetée du Jet d'eau,46.2061,6.1573,0.0,data/images/mergus_merganser/original/143847461.jpg,372,501107,117992,data/images/mergus_merganser/cropped/143847461.jpg
105,143808351,Mergus merganser,2019-02-24,2,Île Rousseau,46.2059,6.1477,0.0,data/images/mergus_merganser/original/143808351.jpg,372,500366,117982,data/images/mergus_merganser/cropped/143808351.jpg
106,143808291,Mergus merganser,2019-02-24,2,Île Rousseau,46.2059,6.1477,0.0,data/images/mergus_merganser/original/143808291.jpg,372,500366,117982,data/images/mergus_merganser/cropped/143808291.jpg
107,143808251,Mergus merganser,2019-02-24,2,Île Rousseau,46.2059,6.1477,0.0,data/images/mergus_merganser/original/143808251.jpg,372,500366,117982,data/images/mergus_merganser/cropped/143808251.jpg
109,143512821,Mergus merganser,2019-03-03,3,Ouchy,46.5057,6.6273,0.0,data/images/mergus_merganser/original/143512821.jpg,372,537725,150811,data/images/mergus_merganser/cropped/143512821.jpg
110,143511891,Mergus merganser,2019-03-03,3,Ouchy,46.5057,6.6273,0.0,data/images/mergus_merganser/original/143511891.jpg,372,537725,150811,data/images/mergus_merganser/cropped/143511891.jpg
111,143314391,Mergus merganser,2019-03-02,3,Luzern--Ufschötti,47.0463,8.3212,0.0,data/images/mergus_merganser/original/143314391.jpg,434,667066,210962,data/images/mergus_merganser/cropped/143314391.jpg
114,143095171,Mergus merganser,2012-04-29,4,Jetée du Jet d'eau,46.2061,6.1573,0.0,data/images/mergus_merganser/original/143095171.jpg,372,501107,117992,data/images/mergus_merganser/cropped/143095171.jpg
115,138655881,Mergus merganser,2019-01-22,1,Creux-de-Genthod,46.2635,6.1632,5.0,data/images/mergus_merganser/original/138655881.jpg,379,501667,124365,data/images/mergus_merganser/cropped/138655881.jpg
116,138590061,Mergus merganser,2019-01-18,1,Fanel--Chablais de Cudrefin,46.9777,7.037000000000001,3.0,data/images/mergus_merganser/original/138590061.jpg,429,569441,203038,data/images/mergus_merganser/cropped/138590061.jpg
117,138589561,Mergus merganser,2019-01-18,1,Fanel--Inseln und Lagunen,46.9812,7.041,3.0,data/images/mergus_merganser/original/138589561.jpg,430,569747,203425,data/images/mergus_merganser/cropped/138589561.jpg
118,138213231,Mergus merganser,2012-05-17,5,Naturschutzgebiet Weissenau,46.6735,7.8259,0.0,data/images/mergus_merganser/original/138213231.jpg,558,629633,169214,data/images/mergus_merganser/cropped/138213231.jpg
119,136730231,Mergus merganser,1999-01-03,1,Débarcadère de Cudrefin,46.9593,7.013999999999999,0.0,data/images/mergus_merganser/original/136730231.jpg,429,567680,201001,data/images/mergus_merganser/cropped/136730231.jpg
120,136581651,Mergus merganser,2014-12-24,12,Klingnauer Stausee,47.5833,8.2333,0.0,data/images/mergus_merganser/original/136581651.jpg,318,659782,270592,data/images/mergus_merganser/cropped/136581651.jpg
121,135360581,Mergus merganser,2019-01-15,1,Jetée et Port des Pâquis,46.2102,6.1546,3.0,data/images/mergus_merganser/original/135360581.jpg,372,500907,118451,data/images/mergus_merganser/cropped/135360581.jpg
122,135360551,Mergus merganser,2019-01-15,1,Jetée et Port des Pâquis,46.2102,6.1546,3.0,data/images/mergus_merganser/original/135360551.jpg,372,500907,118451,data/images/mergus_merganser/cropped/135360551.jpg
123,133478081,Mergus merganser,2019-01-06,1,Founex,46.331,6.1921,0.0,data/images/mergus_merganser/original/133478081.jpg,400,504014,131832,data/images/mergus_merganser/cropped/133478081.jpg
124,132624711,Mergus merganser,2018-09-02,9,Neuer Teich Bach,47.5845,7.6389,0.0,data/images/mergus_merganser/original/132624711.jpg,266,615067,270442,data/images/mergus_merganser/cropped/132624711.jpg
125,132624491,Mergus merganser,2018-09-02,9,Neuer Teich Bach,47.5845,7.6389,0.0,data/images/mergus_merganser/original/132624491.jpg,266,615067,270442,data/images/mergus_merganser/cropped/132624491.jpg
127,127044221,Mergus merganser,2014-05-08,5,Oetwil an der Limmat,47.4226,8.4031,5.0,data/images/mergus_merganser/original/127044221.jpg,383,672775,252868,data/images/mergus_merganser/cropped/127044221.jpg
128,123606271,Mergus merganser,2013-09-08,9,Ville de Genève (City of Geneva),46.2043,6.1429,4.5,data/images/mergus_merganser/original/123606271.jpg,372,499993,117810,data/images/mergus_merganser/cropped/123606271.jpg
130,118276351,Mergus merganser,2018-10-09,10,Lac Léman (CH) (general area) (open water),46.4809,6.5832,4.0,data/images/mergus_merganser/original/118276351.jpg,372,534310,148090,data/images/mergus_merganser/cropped/118276351.jpg
131,118276341,Mergus merganser,2018-10-09,10,Lac Léman (CH) (general area) (open water),46.4809,6.5832,5.0,data/images/mergus_merganser/original/118276341.jpg,372,534310,148090,data/images/mergus_merganser/cropped/118276341.jpg
132,117660071,Mergus merganser,2018-09-30,9,"CH-Zürich-Sihlpromenade (47.3669,8.5252)",47.3669,8.5252,3.0,data/images/mergus_merganser/original/117660071.jpg,411,682073,246797,data/images/mergus_merganser/cropped/117660071.jpg
135,112181411,Mergus merganser,2018-08-25,8,Promenade Robert Hainard,46.7922,6.6425,3.0,data/images/mergus_merganser/original/112181411.jpg,429,539215,182646,data/images/mergus_merganser/cropped/112181411.jpg
137,111054931,Mergus merganser,2018-02-14,2,Rapperswil--Holzbrücke,47.2206,8.8121,3.5,data/images/mergus_merganser/original/111054931.jpg,406,704027,230873,data/images/mergus_merganser/cropped/111054931.jpg
138,107794651,Mergus merganser,2018-07-08,7,Naturschutzgebiet Weissenau,46.6735,7.8259,4.0,data/images/mergus_merganser/original/107794651.jpg,558,629633,169214,data/images/mergus_merganser/cropped/107794651.jpg
139,105567711,Mergus merganser,2018-06-09,6,Île Rousseau,46.2059,6.1477,3.0,data/images/mergus_merganser/original/105567711.jpg,372,500366,117982,data/images/mergus_merganser/cropped/105567711.jpg
140,105013171,Mergus merganser,2018-02-04,2,Jetée et Port des Pâquis,46.2102,6.1546,5.0,data/images/mergus_merganser/original/105013171.jpg,372,500907,118451,data/images/mergus_merganser/cropped/105013171.jpg
141,105013161,Mergus merganser,2018-02-04,2,Jetée et Port des Pâquis,46.2102,6.1546,4.0,data/images/mergus_merganser/original/105013161.jpg,372,500907,118451,data/images/mergus_merganser/cropped/105013161.jpg
142,102971921,Mergus merganser,2018-05-02,5,Brienz -- Huggler Holzbildhauerei,46.7545,8.029,3.0,data/images/mergus_merganser/original/102971921.jpg,578,645106,178315,data/images/mergus_merganser/cropped/102971921.jpg
147,88348511,Mergus merganser,2018-03-04,3,Founex,46.331,6.1921,3.0,data/images/mergus_merganser/original/88348511.jpg,400,504014,131832,data/images/mergus_merganser/cropped/88348511.jpg
149,85200051,Mergus merganser,2010-08-19,8,Île Rousseau,46.2059,6.1477,3.0,data/images/mergus_merganser/original/85200051.jpg,372,500366,117982,data/images/mergus_merganser/cropped/85200051.jpg
151,82577181,Mergus merganser,2009-08-23,8,Geneva,46.2057,6.1487,3.0,data/images/mergus_merganser/original/82577181.jpg,372,500443,117959,data/images/mergus_merganser/cropped/82577181.jpg
154,76127721,Mergus merganser,2017-11-24,11,Fanel--Chablais de Cudrefin,46.9777,7.037000000000001,4.0,data/images/mergus_merganser/original/76127721.jpg,429,569441,203038,data/images/mergus_merganser/cropped/76127721.jpg
155,73000741,Mergus merganser,2017-10-25,10,Débarcadère de Saint-Sulpice,46.5087,6.5613,5.0,data/images/mergus_merganser/original/73000741.jpg,373,532663,151199,data/images/mergus_merganser/cropped/73000741.jpg
156,70812931,Mergus merganser,2017-06-06,6,Geneva,46.2242,6.1511,4.5,data/images/mergus_merganser/original/70812931.jpg,374,500662,120012,data/images/mergus_merganser/cropped/70812931.jpg
157,70431571,Mergus merganser,2017-09-30,9,Ville de Genève (City of Geneva),46.2043,6.1429,4.0,data/images/mergus_merganser/original/70431571.jpg,372,499993,117810,data/images/mergus_merganser/cropped/70431571.jpg
158,70431531,Mergus merganser,2017-09-30,9,Ville de Genève (City of Geneva),46.2043,6.1429,3.5,data/images/mergus_merganser/original/70431531.jpg,372,499993,117810,data/images/mergus_merganser/cropped/70431531.jpg
159,70431491,Mergus merganser,2017-09-30,9,Ville de Genève (City of Geneva),46.2043,6.1429,3.0,data/images/mergus_merganser/original/70431491.jpg,372,499993,117810,data/images/mergus_merganser/cropped/70431491.jpg
160,68771011,Mergus merganser,2016-05-17,5,Ouchy,46.5057,6.6273,5.0,data/images/mergus_merganser/original/68771011.jpg,372,537725,150811,data/images/mergus_merganser/cropped/68771011.jpg
161,68765361,Mergus merganser,2016-05-16,5,Les Grangettes (general area),46.3913,6.8971,4.5,data/images/mergus_merganser/original/68765361.jpg,373,558345,137915,data/images/mergus_merganser/cropped/68765361.jpg
163,67125891,Mergus merganser,2012-02-18,2,Port et Canal de Gletterens,46.9082,6.9285,5.0,data/images/mergus_merganser/original/67125891.jpg,429,561135,195360,data/images/mergus_merganser/cropped/67125891.jpg
164,67026781,Mergus merganser,2013-08-17,8,Port et Canal de Gletterens,46.9082,6.9285,3.0,data/images/mergus_merganser/original/67026781.jpg,429,561135,195360,data/images/mergus_merganser/cropped/67026781.jpg
165,67026771,Mergus merganser,2013-08-17,8,Port et Canal de Gletterens,46.9082,6.9285,4.5,data/images/mergus_merganser/original/67026771.jpg,429,561135,195360,data/images/mergus_merganser/cropped/67026771.jpg
166,67024491,Mergus merganser,2014-02-09,2,Estavayer-le-Lac - port,46.8521,6.8389,3.0,data/images/mergus_merganser/original/67024491.jpg,429,554261,189172,data/images/mergus_merganser/cropped/67024491.jpg
167,67024251,Mergus merganser,2014-02-12,2,Embouchure de la Broye,46.9197,7.0338,5.0,data/images/mergus_merganser/original/67024251.jpg,429,569164,196591,data/images/mergus_merganser/cropped/67024251.jpg
168,67024211,Mergus merganser,2014-02-22,2,Plaine de Dompierre,46.8569,6.9859,4.75,data/images/mergus_merganser/original/67024211.jpg,440,565475,189630,data/images/mergus_merganser/cropped/67024211.jpg
169,67024201,Mergus merganser,2014-02-22,2,Plaine de Dompierre,46.8569,6.9859,4.5,data/images/mergus_merganser/original/67024201.jpg,440,565475,189630,data/images/mergus_merganser/cropped/67024201.jpg
170,66958011,Mergus merganser,2014-12-31,12,Port et Canal de Gletterens,46.9082,6.9285,4.5,data/images/mergus_merganser/original/66958011.jpg,429,561135,195360,data/images/mergus_merganser/cropped/66958011.jpg
171,66949831,Mergus merganser,2015-02-19,2,Port et Canal de Gletterens,46.9082,6.9285,3.0,data/images/mergus_merganser/original/66949831.jpg,429,561135,195360,data/images/mergus_merganser/cropped/66949831.jpg
172,66949821,Mergus merganser,2015-02-19,2,Port et Canal de Gletterens,46.9082,6.9285,4.5,data/images/mergus_merganser/original/66949821.jpg,429,561135,195360,data/images/mergus_merganser/cropped/66949821.jpg
173,66949711,Mergus merganser,2015-02-25,2,Port et Canal de Gletterens,46.9082,6.9285,4.5,data/images/mergus_merganser/original/66949711.jpg,429,561135,195360,data/images/mergus_merganser/cropped/66949711.jpg
174,66822291,Mergus merganser,2015-10-30,10,Port et Canal de Gletterens,46.9082,6.9285,4.0,data/images/mergus_merganser/original/66822291.jpg,429,561135,195360,data/images/mergus_merganser/cropped/66822291.jpg
175,66822281,Mergus merganser,2015-10-30,10,Port et Canal de Gletterens,46.9082,6.9285,4.5,data/images/mergus_merganser/original/66822281.jpg,429,561135,195360,data/images/mergus_merganser/cropped/66822281.jpg
178,60893991,Mergus merganser,2013-08-05,8,Ville de Genève (City of Geneva),46.2043,6.1429,4.5,data/images/mergus_merganser/original/60893991.jpg,372,499993,117810,data/images/mergus_merganser/cropped/60893991.jpg
179,60893981,Mergus merganser,2013-08-05,8,Ville de Genève (City of Geneva),46.2043,6.1429,3.0,data/images/mergus_merganser/original/60893981.jpg,372,499993,117810,data/images/mergus_merganser/cropped/60893981.jpg
180,60893401,Mergus merganser,2015-02-21,2,Jetée et Port des Pâquis,46.2102,6.1546,3.0,data/images/mergus_merganser/original/60893401.jpg,372,500907,118451,data/images/mergus_merganser/cropped/60893401.jpg
181,60893391,Mergus merganser,2015-02-21,2,Jetée et Port des Pâquis,46.2102,6.1546,3.0,data/images/mergus_merganser/original/60893391.jpg,372,500907,118451,data/images/mergus_merganser/cropped/60893391.jpg
182,60893381,Mergus merganser,2015-02-21,2,Jetée et Port des Pâquis,46.2102,6.1546,4.0,data/images/mergus_merganser/original/60893381.jpg,372,500907,118451,data/images/mergus_merganser/cropped/60893381.jpg
183,60094441,Mergus merganser,2015-05-14,5,Luzern--Wasserturm und Kapellbrücke,47.0512,8.3071,3.5,data/images/mergus_merganser/original/60094441.jpg,434,665988,211495,data/images/mergus_merganser/cropped/60094441.jpg
184,57015891,Mergus merganser,2017-05-06,5,Klingnauer Stausee,47.5833,8.2333,4.0,data/images/mergus_merganser/original/57015891.jpg,318,659782,270592,data/images/mergus_merganser/cropped/57015891.jpg
185,55501381,Mergus merganser,2017-04-21,4,Klingnauer Stausee,47.5833,8.2333,3.0,data/images/mergus_merganser/original/55501381.jpg,318,659782,270592,data/images/mergus_merganser/cropped/55501381.jpg
186,55501371,Mergus merganser,2017-04-21,4,Klingnauer Stausee,47.5833,8.2333,3.0,data/images/mergus_merganser/original/55501371.jpg,318,659782,270592,data/images/mergus_merganser/cropped/55501371.jpg
187,55501361,Mergus merganser,2017-04-21,4,Klingnauer Stausee,47.5833,8.2333,3.5,data/images/mergus_merganser/original/55501361.jpg,318,659782,270592,data/images/mergus_merganser/cropped/55501361.jpg
188,55501351,Mergus merganser,2017-04-21,4,Klingnauer Stausee,47.5833,8.2333,3.0,data/images/mergus_merganser/original/55501351.jpg,318,659782,270592,data/images/mergus_merganser/cropped/55501351.jpg
189,55501331,Mergus merganser,2017-04-21,4,Klingnauer Stausee,47.5833,8.2333,3.0,data/images/mergus_merganser/original/55501331.jpg,318,659782,270592,data/images/mergus_merganser/cropped/55501331.jpg
192,51067471,Mergus merganser,2017-03-13,3,Zürich river,47.3922,8.519,3.5,data/images/mergus_merganser/original/51067471.jpg,401,681566,249603,data/images/mergus_merganser/cropped/51067471.jpg
193,51067461,Mergus merganser,2017-03-13,3,Zürich river,47.3922,8.519,3.0,data/images/mergus_merganser/original/51067461.jpg,401,681566,249603,data/images/mergus_merganser/cropped/51067461.jpg
195,49477161,Mergus merganser,2017-02-26,2,Glatt River--Opfikon,47.4315,8.57,4.0,data/images/mergus_merganser/original/49477161.jpg,422,685354,254026,data/images/mergus_merganser/cropped/49477161.jpg
196,48792371,Mergus merganser,2017-02-19,2,Glatt River--Opfikon,47.4315,8.57,3.0,data/images/mergus_merganser/original/48792371.jpg,422,685354,254026,data/images/mergus_merganser/cropped/48792371.jpg
197,48792361,Mergus merganser,2017-02-19,2,Glatt River--Opfikon,47.4315,8.57,3.5,data/images/mergus_merganser/original/48792361.jpg,422,685354,254026,data/images/mergus_merganser/cropped/48792361.jpg
198,47609121,Mergus merganser,2017-02-05,2,Fanel--Chablais de Cudrefin,46.9777,7.037000000000001,3.0,data/images/mergus_merganser/original/47609121.jpg,429,569441,203038,data/images/mergus_merganser/cropped/47609121.jpg
199,46870361,Mergus merganser,2017-01-28,1,Les Grangettes (general area),46.3913,6.8971,4.666666666666667,data/images/mergus_merganser/original/46870361.jpg,373,558345,137915,data/images/mergus_merganser/cropped/46870361.jpg
200,46868911,Mergus merganser,2017-01-28,1,Les Grangettes (general area),46.3913,6.8971,4.666666666666667,data/images/mergus_merganser/original/46868911.jpg,373,558345,137915,data/images/mergus_merganser/cropped/46868911.jpg
201,46643621,Mergus merganser,2017-01-27,1,Embouchure de la Chamberonne,46.5171,6.5868,3.0,data/images/mergus_merganser/original/46643621.jpg,373,534630,152111,data/images/mergus_merganser/cropped/46643621.jpg
202,46530111,Mergus merganser,2016-07-05,7,Rade de Genève (Geneva Bay),46.2111,6.1597,5.0,data/images/mergus_merganser/original/46530111.jpg,372,501302,118545,data/images/mergus_merganser/cropped/46530111.jpg
204,43533101,Mergus merganser,2016-03-05,3,CH-Aargau-Baden-2 Brown Boveri Platz - 47.479x8.306,47.4786,8.306000000000001,4.5,data/images/mergus_merganser/original/43533101.jpg,385,665380,259009,data/images/mergus_merganser/cropped/43533101.jpg
205,42247071,Mergus merganser,2016-12-10,12,Port des Eaux-Vives et Baby-plage,46.2092,6.1624,3.0,data/images/mergus_merganser/original/42247071.jpg,372,501507,118330,data/images/mergus_merganser/cropped/42247071.jpg
206,42247051,Mergus merganser,2016-12-10,12,Port des Eaux-Vives et Baby-plage,46.2092,6.1624,3.5,data/images/mergus_merganser/original/42247051.jpg,372,501507,118330,data/images/mergus_merganser/cropped/42247051.jpg
207,42247041,Mergus merganser,2016-12-10,12,Port des Eaux-Vives et Baby-plage,46.2092,6.1624,4.333333333333333,data/images/mergus_merganser/original/42247041.jpg,372,501507,118330,data/images/mergus_merganser/cropped/42247041.jpg
208,41704571,Mergus merganser,2016-12-04,12,Coppet,46.3179,6.1875,3.0,data/images/mergus_merganser/original/41704571.jpg,395,503636,130381,data/images/mergus_merganser/cropped/41704571.jpg
209,41704561,Mergus merganser,2016-12-04,12,Coppet,46.3179,6.1875,3.0,data/images/mergus_merganser/original/41704561.jpg,395,503636,130381,data/images/mergus_merganser/cropped/41704561.jpg
211,40459751,Mergus merganser,2016-11-19,11,Promenade Robert Hainard,46.7922,6.6425,3.5,data/images/mergus_merganser/original/40459751.jpg,429,539215,182646,data/images/mergus_merganser/cropped/40459751.jpg
212,40459691,Mergus merganser,2016-11-19,11,Promenade Robert Hainard,46.7922,6.6425,3.5,data/images/mergus_merganser/original/40459691.jpg,429,539215,182646,data/images/mergus_merganser/cropped/40459691.jpg
213,40073941,Mergus merganser,2013-05-09,5,Marais de Sionnet,46.2324,6.2365,3.6666666666666665,data/images/mergus_merganser/original/40073941.jpg,428,507264,120819,data/images/mergus_merganser/cropped/40073941.jpg
214,38452941,Mergus merganser,2010-05-18,5,Geneva,46.2131,6.1441,3.0,data/images/mergus_merganser/original/38452941.jpg,386,500102,118787,data/images/mergus_merganser/cropped/38452941.jpg
215,32439881,Mergus merganser,2016-06-22,6,Ville de Genève (City of Geneva),46.2043,6.1429,4.5,data/images/mergus_merganser/original/32439881.jpg,372,499993,117810,data/images/mergus_merganser/cropped/32439881.jpg
216,32439871,Mergus merganser,2016-06-22,6,Ville de Genève (City of Geneva),46.2043,6.1429,4.0,data/images/mergus_merganser/original/32439871.jpg,372,499993,117810,data/images/mergus_merganser/cropped/32439871.jpg
217,29631121,Mergus merganser,2016-01-12,1,Jetée et Port des Pâquis,46.2102,6.1546,4.5,data/images/mergus_merganser/original/29631121.jpg,372,500907,118451,data/images/mergus_merganser/cropped/29631121.jpg
218,29631081,Mergus merganser,2016-01-12,1,Jetée et Port des Pâquis,46.2102,6.1546,4.5,data/images/mergus_merganser/original/29631081.jpg,372,500907,118451,data/images/mergus_merganser/cropped/29631081.jpg
219,25888701,Mergus merganser,2016-03-19,3,Glatt River--Opfikon,47.4315,8.57,3.0,data/images/mergus_merganser/original/25888701.jpg,422,685354,254026,data/images/mergus_merganser/cropped/25888701.jpg
220,25748661,Mergus merganser,2016-03-10,3,CH-Nidwalden-Stansstad-Fischergasse 3-5 - 46.9803x8.3366,46.9803,8.3366,3.5,data/images/mergus_merganser/original/25748661.jpg,434,668320,203638,data/images/mergus_merganser/cropped/25748661.jpg
221,25748651,Mergus merganser,2016-03-10,3,CH-Nidwalden-Stansstad-Fischergasse 3-5 - 46.9803x8.3366,46.9803,8.3366,4.0,data/images/mergus_merganser/original/25748651.jpg,434,668320,203638,data/images/mergus_merganser/cropped/25748651.jpg
222,25748641,Mergus merganser,2016-03-10,3,CH-Nidwalden-Stansstad-Fischergasse 3-5 - 46.9803x8.3366,46.9803,8.3366,4.0,data/images/mergus_merganser/original/25748641.jpg,434,668320,203638,data/images/mergus_merganser/cropped/25748641.jpg
0,202338471,Aythya fuligula,2020-01-21,1,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,5.0,data/images/aythya_fuligula/original/202338471.jpg,261,620719,265311,data/images/aythya_fuligula/cropped/202338471.jpg
1,200195641,Aythya fuligula,2020-01-13,1,Zürich Stadt (City of Zurich),47.3769,8.5414,3.0,data/images/aythya_fuligula/original/200195641.jpg,408,683281,247925,data/images/aythya_fuligula/cropped/200195641.jpg
2,200015041,Aythya fuligula,2013-01-06,1,Zürichhorn,47.3532,8.5505,0.0,data/images/aythya_fuligula/original/200015041.jpg,406,684006,245300,data/images/aythya_fuligula/cropped/200015041.jpg
3,199553811,Aythya fuligula,2020-01-15,1,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,4.0,data/images/aythya_fuligula/original/199553811.jpg,261,620719,265311,data/images/aythya_fuligula/cropped/199553811.jpg
